feature,block,mean_abs_shap,folds_selected,selection_frequency
expr:ACSL5,expression,0.0013921198228167163,18,0.36
expr:LEXM,expression,0.0013913203729316592,1,0.02
expr:CLEC4F,expression,0.001390325567788548,45,0.9
expr:HECTD2,expression,0.0013901546856181488,45,0.9
meth:MB,methylation,0.0013898004544898868,1,0.02
expr:UCP1,expression,0.0013894321985871477,34,0.68
expr:RESF1,expression,0.0013885376910911873,50,1.0
meth:EXOC8,methylation,0.0013877643505111337,4,0.08
meth:ACADS,methylation,0.0013864974025636911,4,0.08
expr:DUSP10,expression,0.0013829393844519342,7,0.14
meth:TBX5,methylation,0.0013800311367958783,15,0.3
expr:NUP210,expression,0.0013778949139156827,27,0.54
expr:KCNIP1,expression,0.0013776787233595945,49,0.98
meth:SLC18A1,methylation,0.001377092325128615,1,0.02
meth:SOX9,methylation,0.0013770487469931443,3,0.06
expr:METTL24,expression,0.001376552740111947,2,0.04
expr:MPDZ,expression,0.0013755099735809145,27,0.54
meth:PCDHGA2,methylation,0.001374471311767896,24,0.48
expr:PARD3B,expression,0.00137225883314386,50,1.0
meth:STX16,methylation,0.001371946622384712,8,0.16
expr:SPATA17,expression,0.0013714346201404144,19,0.38
expr:AL357556.3,expression,0.0013677998213097453,1,0.02
expr:CLGN,expression,0.0013675722810957166,9,0.18
meth:EPHA6,methylation,0.0013666829360382898,35,0.7
meth:NCOA1,methylation,0.0013664245489053428,16,0.32
expr:XCR1,expression,0.0013660178553046925,35,0.7
expr:RAB3IP,expression,0.001365662942154576,46,0.92
expr:TPSB2,expression,0.0013655023778685266,9,0.18
meth:MOGAT3,methylation,0.0013641275561832149,29,0.58
meth:ADH1A,methylation,0.0013638338423334062,5,0.1
meth:SLC25A10,methylation,0.0013636513120638062,26,0.52
meth:KALRN,methylation,0.0013633418479003013,5,0.1
meth:SNORA71C,methylation,0.001363260404172319,27,0.54
meth:DRD5,methylation,0.0013622982138446693,29,0.58
meth:BSCL2,methylation,0.0013619499281048776,20,0.4
meth:SERPINA9,methylation,0.001360742375254631,6,0.12
meth:ASB15,methylation,0.001360459356672234,9,0.18
expr:AC107871.1,expression,0.0013585408916696907,20,0.4
expr:CLIC5,expression,0.0013585398206487297,15,0.3
meth:C3orf64,methylation,0.0013580847553384956,24,0.48
expr:TNXB,expression,0.0013577047269791366,20,0.4
expr:CIB3,expression,0.0013569574730354361,48,0.96
meth:C1orf74,methylation,0.0013565196422860026,4,0.08
expr:PRTG,expression,0.0013534147896010567,27,0.54
expr:TMC3,expression,0.001352198835876253,18,0.36
expr:IFNE,expression,0.001351982937194407,16,0.32
expr:EDDM13,expression,0.0013518896403497663,29,0.58
expr:TYW1B,expression,0.0013507003074183183,17,0.34
meth:USP28,methylation,0.0013498977714334615,48,0.96
meth:MIR1228,methylation,0.0013498913031071424,1,0.02
expr:AMER3,expression,0.001348993294717123,6,0.12
expr:PLA2R1,expression,0.0013476570311468095,8,0.16
meth:NEUROG1,methylation,0.001347047561365697,18,0.36
expr:MAGEE1,expression,0.0013462583793120253,45,0.9
expr:IDO1,expression,0.0013458355097100139,1,0.02
meth:KRTAP23-1,methylation,0.0013456126131738226,6,0.12
expr:BBS1,expression,0.0013452097336994484,9,0.18
expr:AP001931.1,expression,0.0013446620569619186,34,0.68
expr:S100A12,expression,0.0013441666233120486,16,0.32
meth:ADNP2,methylation,0.0013436130053984623,12,0.24
expr:NAALADL2,expression,0.001343051405759373,24,0.48
expr:AMY2B,expression,0.0013425851683333066,29,0.58
expr:SLC16A6,expression,0.0013424576426149105,27,0.54
expr:MTARC2,expression,0.0013405740444016243,14,0.28
meth:TMEM130,methylation,0.001334407167243106,7,0.14
expr:ANK2,expression,0.0013307456392794847,2,0.04
expr:NR0B1,expression,0.0013303840532898903,3,0.06
expr:SEC16B,expression,0.0013300189360355337,3,0.06
expr:ZNF587B,expression,0.001329966385383159,25,0.5
expr:SLC25A48,expression,0.001329328864812851,3,0.06
expr:AGPAT4,expression,0.0013293004594743252,4,0.08
expr:GRAMD1C,expression,0.0013288059050682933,50,1.0
expr:ITGAL,expression,0.0013261136773508042,8,0.16
expr:OXT,expression,0.001325370860286057,1,0.02
expr:LRRC8C,expression,0.0013251142227090895,16,0.32
meth:LOC91450,methylation,0.0013240584303275682,8,0.16
meth:P704P,methylation,0.001323696575127542,4,0.08
meth:SPRED3,methylation,0.0013228998286649585,8,0.16
expr:TSPAN15,expression,0.0013225758706943856,18,0.36
expr:HOOK1,expression,0.0013215965775184725,19,0.38
expr:SUPT4H1,expression,0.0013212845143344668,9,0.18
expr:TMEM255A,expression,0.0013177301708815826,45,0.9
expr:USP53,expression,0.0013169141519548638,28,0.56
expr:CCR9,expression,0.0013165480146805446,6,0.12
meth:FREM2,methylation,0.0013160020822570438,21,0.42
expr:PTPN21,expression,0.0013159241919454775,19,0.38
expr:ADGRL4,expression,0.001315467874519527,8,0.16
meth:SLAMF6,methylation,0.0013150462368503213,25,0.5
meth:ZNF649,methylation,0.001314353197813034,9,0.18
expr:SLITRK6,expression,0.0013143301475793123,2,0.04
expr:OSR2,expression,0.001312992525830244,12,0.24
meth:MS4A12,methylation,0.0013116859644651414,50,1.0
expr:PHLDA2,expression,0.0013116774405352771,50,1.0
expr:NPIPB4,expression,0.0013114344480487964,46,0.92
expr:STEAP4,expression,0.0013110334984958172,4,0.08
expr:PANK3,expression,0.001310821635545128,9,0.18
expr:OPHN1,expression,0.0013102301810350683,18,0.36
expr:RBP4,expression,0.0013096428675843136,7,0.14
expr:AC011498.4,expression,0.001309237340156331,49,0.98
meth:PKD2L1,methylation,0.00130873013404198,13,0.26
expr:NFE2,expression,0.001307605699236904,14,0.28
meth:PBOV1,methylation,0.001306602525908281,17,0.34
meth:SYCN,methylation,0.0013059981974947732,48,0.96
expr:AC022415.2,expression,0.0013039346244609492,33,0.66
expr:SLC22A23,expression,0.0013033075956627727,4,0.08
expr:PLAAT5,expression,0.0013028096047139938,31,0.62
meth:PMEPA1,methylation,0.0013021420338191092,10,0.2
meth:FLT3,methylation,0.001299606517274329,47,0.94
meth:SNORD21,methylation,0.001299531013967517,39,0.78
expr:IRAK3,expression,0.00129884627634002,34,0.68
expr:S100A5,expression,0.001298757386393845,4,0.08
expr:RAD21L1,expression,0.0012907178606837988,2,0.04
meth:GHDC,methylation,0.0012903022579848766,27,0.54
expr:DTHD1,expression,0.0012893721199361608,40,0.8
meth:KRTAP12-4,methylation,0.0012875498505309224,2,0.04
meth:PROKR2,methylation,0.001285415724851191,4,0.08
expr:BCHE,expression,0.001283568562939763,16,0.32
meth:F2RL2,methylation,0.0012818431381934456,7,0.14
expr:ANKRD36,expression,0.001280712302435528,11,0.22
expr:USP37,expression,0.0012802928686141968,9,0.18
expr:RCN3,expression,0.0012787895706983714,13,0.26
expr:AL353588.1,expression,0.0012777182273566723,8,0.16
meth:C14orf49,methylation,0.0012774124781305834,41,0.82
expr:RHCE,expression,0.0012760514946421608,8,0.16
expr:EFCAB12,expression,0.0012752347747268884,23,0.46
expr:DNAAF1,expression,0.0012734687188640237,38,0.76
meth:OR6C2,methylation,0.0012725889682769775,9,0.18
expr:ISL1,expression,0.0012725639601492069,11,0.22
expr:B3GALT2,expression,0.001272110641002655,5,0.1
expr:GCAT,expression,0.0012717454228550196,1,0.02
expr:KLRG1,expression,0.0012716698305060465,6,0.12
expr:PER3,expression,0.0012684918229321116,19,0.38
expr:ZNF732,expression,0.0012656943872570992,2,0.04
expr:ANKRD30A,expression,0.0012626151825922232,24,0.48
expr:LAD1,expression,0.0012613461456365055,9,0.18
meth:RETNLB,methylation,0.0012596880551427603,2,0.04
meth:CTSS,methylation,0.0012596163433045149,1,0.02
expr:MIXL1,expression,0.0012584625344191278,7,0.14
expr:SPATA9,expression,0.0012574093416333199,1,0.02
expr:ITGA9,expression,0.0012572693892500617,22,0.44
meth:PTPRE,methylation,0.001255815030045567,31,0.62
expr:ABCG2,expression,0.0012553290777278187,34,0.68
expr:FAM222A,expression,0.001254673736790816,6,0.12
expr:RENBP,expression,0.0012540607480332256,40,0.8
meth:LPAR5,methylation,0.0012521946337074041,2,0.04
expr:DRICH1,expression,0.0012509033133807992,28,0.56
expr:CYP3A43,expression,0.0012483039870858192,10,0.2
expr:SLC1A6,expression,0.001247736026665994,14,0.28
expr:UTRN,expression,0.0012470619066765434,19,0.38
meth:GSC2,methylation,0.001246940189351638,6,0.12
expr:PDXP,expression,0.0012469275078425804,15,0.3
expr:MDGA1,expression,0.0012439130417381723,3,0.06
expr:ARG1,expression,0.0012414760887622834,5,0.1
expr:DPYSL5,expression,0.0012412506288715772,7,0.14
expr:KLK3,expression,0.0012408834882080555,16,0.32
meth:PCDHGB6,methylation,0.0012408222361511097,43,0.86
meth:PDZK1IP1,methylation,0.0012406238238327205,32,0.64
expr:EFHD1,expression,0.0012400737490900087,33,0.66
expr:NBEA,expression,0.0012400026510780056,27,0.54
meth:TMIE,methylation,0.001239611126948148,20,0.4
meth:SCARNA12,methylation,0.0012380288389977068,8,0.16
expr:RORC,expression,0.001238006932128753,7,0.14
expr:ZNF99,expression,0.0012376993933382134,12,0.24
expr:MYB,expression,0.0012367077792684237,30,0.6
expr:PRSS27,expression,0.0012363298524481555,30,0.6
expr:FOXJ1,expression,0.0012362505393949423,11,0.22
expr:GBP4,expression,0.001235980180447372,39,0.78
expr:OR2L13,expression,0.0012356041067202266,48,0.96
expr:PTGFR,expression,0.0012349073464671771,9,0.18
expr:MNS1,expression,0.0012320274435397652,45,0.9
expr:CHST9,expression,0.0012317762732328404,42,0.84
expr:PCDH7,expression,0.0012310032034292817,8,0.16
expr:ADAM21,expression,0.0012308017394389026,16,0.32
expr:SIGLEC15,expression,0.0012304816951250865,36,0.72
meth:LOC728819,methylation,0.0012258953813995635,7,0.14
meth:HOXD13,methylation,0.0012253982325394948,6,0.12
expr:DST,expression,0.0012244310659857897,13,0.26
meth:MCM5,methylation,0.0012224827624970312,33,0.66
expr:FAM9C,expression,0.0012212343669186037,6,0.12
expr:PPT2-EGFL8,expression,0.0012203414278866892,22,0.44
expr:MAP9,expression,0.001219292093689243,3,0.06
meth:TMEM213,methylation,0.0012189815558182697,18,0.36
expr:PRSS56,expression,0.0012170692160725595,25,0.5
meth:ZDHHC8,methylation,0.001216860767453909,10,0.2
expr:PROX1,expression,0.0012150616385042667,4,0.08
meth:CLNK,methylation,0.0012148999209914888,21,0.42
expr:NUP62CL,expression,0.0012131185177713633,25,0.5
meth:EXTL3,methylation,0.0012124765338376163,25,0.5
expr:SLC25A35,expression,0.0012114698048239446,29,0.58
expr:COL6A6,expression,0.0012103755380613384,27,0.54
meth:KC6,methylation,0.0012100891908630729,1,0.02
meth:PHOX2B,methylation,0.0012083938308933284,32,0.64
meth:CACNG4,methylation,0.0012044997517174731,24,0.48
expr:FOXA2,expression,0.0012036457192152739,10,0.2
expr:LPXN,expression,0.0012025722244288772,8,0.16
meth:ANK3,methylation,0.0012003700569039211,20,0.4
meth:NR1H4,methylation,0.0011997150722891092,3,0.06
expr:GSTM4,expression,0.0011992704495787621,50,1.0
meth:KIAA1683,methylation,0.0011984710064199236,9,0.18
expr:TRIM73,expression,0.001198277110233903,16,0.32
expr:AK7,expression,0.0011982600518967957,50,1.0
expr:C3,expression,0.0011980350439747174,21,0.42
expr:HID1,expression,0.0011978362149834124,22,0.44
expr:MAS1,expression,0.001197227044031024,5,0.1
expr:ZNF681,expression,0.0011946137861481734,28,0.56
expr:MACIR,expression,0.0011937381544460852,6,0.12
expr:LGALS7B,expression,0.0011936347647052673,9,0.18
expr:PYGO1,expression,0.0011934633366763592,29,0.58
meth:SPAM1,methylation,0.0011923562735319138,5,0.1
expr:FGF19,expression,0.0011923063173890113,50,1.0
expr:SYTL4,expression,0.0011917735197736572,48,0.96
expr:TAS2R4,expression,0.0011914812535646238,28,0.56
expr:ERBB4,expression,0.0011911981656543948,49,0.98
expr:SELE,expression,0.0011909338645637035,37,0.74
expr:ZNF728,expression,0.001190110296010971,25,0.5
expr:FAM102B,expression,0.0011893963879522156,17,0.34
expr:ARX,expression,0.0011884162668138742,4,0.08
meth:RBM24,methylation,0.0011877627025279117,47,0.94
meth:PPARG,methylation,0.0011866379322277175,18,0.36
expr:CCDC30,expression,0.0011863279593826244,33,0.66
expr:RNF207,expression,0.0011856353376060724,6,0.12
meth:CST7,methylation,0.0011854610956189308,22,0.44
expr:MYRIP,expression,0.001184706417162244,41,0.82
expr:KRT19,expression,0.0011844553894573642,31,0.62
expr:SLAIN1,expression,0.0011840799741227837,34,0.68
expr:C2CD4D,expression,0.001183870481327176,6,0.12
expr:PDCD4,expression,0.00118191106267492,49,0.98
expr:LONRF2,expression,0.001181826072109,41,0.82
expr:PRRT1,expression,0.0011811391916126013,15,0.3
meth:CTRB2,methylation,0.0011798228370025754,2,0.04
expr:MGAT4A,expression,0.001179230826285978,3,0.06
expr:PPP1R1C,expression,0.001178561826236546,2,0.04
expr:DHFR,expression,0.0011762354988604784,4,0.08
meth:C11orf16,methylation,0.0011761870506840448,24,0.48
meth:SYT1,methylation,0.0011756442370824515,20,0.4
meth:ATP6V0D2,methylation,0.00117529443830151,37,0.74
meth:MIR455,methylation,0.0011743226476634541,30,0.6
expr:AHR,expression,0.0011742987437173725,5,0.1
expr:FZD4,expression,0.0011742044744702676,30,0.6
expr:TTC39C,expression,0.0011717880978573893,43,0.86
expr:RHOB,expression,0.0011706900633206324,28,0.56
expr:CHL1,expression,0.001170115043350961,32,0.64
meth:STK19,methylation,0.00116961150938137,22,0.44
expr:CCL20,expression,0.001169129303889349,16,0.32
meth:ZNF415,methylation,0.001168741092372399,26,0.52
expr:CCDC117,expression,0.0011677866005488941,31,0.62
meth:UPP1,methylation,0.0011674643804629643,12,0.24
meth:LOC285375,methylation,0.0011664124098248207,13,0.26
meth:TMEM150B,methylation,0.0011659730225801468,7,0.14
expr:SLC25A29,expression,0.0011638477852102369,20,0.4
expr:ASTL,expression,0.0011635899155711135,15,0.3
expr:PDZD9,expression,0.0011634056456387043,10,0.2
meth:CST9L,methylation,0.0011623468436300754,25,0.5
meth:RBP2,methylation,0.0011623017066581683,44,0.88
expr:TEX52,expression,0.0011621463345363736,4,0.08
expr:PRR15,expression,0.0011609802798678477,27,0.54
expr:CHRDL1,expression,0.001158232451416552,2,0.04
meth:FUT11,methylation,0.0011581668945690317,31,0.62
expr:H2AC20,expression,0.0011572465965790407,14,0.28
expr:SLC51B,expression,0.001156342469833114,11,0.22
expr:TBX2,expression,0.0011539970291778445,1,0.02
expr:FRS2,expression,0.0011530912648279059,46,0.92
expr:RAB27B,expression,0.00115237403444426,43,0.86
meth:FBRSL1,methylation,0.0011502713896334171,2,0.04
expr:VEGFD,expression,0.0011495682928297254,9,0.18
expr:ECI2,expression,0.0011465566025839911,18,0.36
expr:AOX1,expression,0.0011438916437327862,5,0.1
meth:HECW2,methylation,0.0011437038192525506,4,0.08
meth:ZNF107,methylation,0.0011415649768746188,31,0.62
meth:BCL2L10,methylation,0.0011409081052988768,2,0.04
expr:CCKBR,expression,0.0011393183376640081,2,0.04
meth:SUGT1L1,methylation,0.001138373122860988,3,0.06
expr:NBL1,expression,0.0011383461533114314,4,0.08
expr:CITED2,expression,0.0011376339631776016,3,0.06
meth:LHX5,methylation,0.001137560897041112,10,0.2
expr:MAOA,expression,0.0011374764726497233,25,0.5
meth:VEGFC,methylation,0.0011366944826607193,35,0.7
meth:TCF20,methylation,0.0011365013003038864,6,0.12
expr:ZNF814,expression,0.0011353663285262883,20,0.4
meth:GNAI1,methylation,0.0011350701097398996,1,0.02
expr:STAT4,expression,0.0011344438898959197,32,0.64
expr:HOXB1,expression,0.0011327933971188031,16,0.32
meth:C5orf39,methylation,0.0011319455322033416,6,0.12
meth:SLC14A1,methylation,0.0011308422434099373,21,0.42
expr:HES7,expression,0.0011306750820949674,2,0.04
meth:HPCAL4,methylation,0.0011296790326014161,4,0.08
meth:TGM3,methylation,0.0011291098780930042,5,0.1
expr:NPIPB9,expression,0.0011282956693321466,12,0.24
meth:EPS8L1,methylation,0.001127995065568636,12,0.24
expr:HHIP,expression,0.0011260454009128053,41,0.82
expr:TOGARAM1,expression,0.0011256838188273832,4,0.08
expr:MT-ATP6,expression,0.0011253874169932189,19,0.38
expr:COX8C,expression,0.0011252588481597957,21,0.42
expr:RALGPS2,expression,0.0011250839589218445,17,0.34
meth:LRRC26,methylation,0.0011232082444407483,17,0.34
expr:ARHGAP22,expression,0.0011231910592565933,30,0.6
meth:TRIM36,methylation,0.0011224173582517183,13,0.26
expr:NXPH4,expression,0.0011222989996895194,27,0.54
expr:CCDC152,expression,0.0011215760023333132,44,0.88
meth:EPM2AIP1,methylation,0.001120646515240272,15,0.3
expr:ATP8B1,expression,0.001119687226600945,25,0.5
meth:LOC100270710,methylation,0.0011195498518645763,2,0.04
expr:NRK,expression,0.0011194465681910516,20,0.4
meth:FAM38B,methylation,0.0011187677960248386,47,0.94
expr:ZIC2,expression,0.0011169982317369431,8,0.16
expr:ACTL8,expression,0.0011152036939798247,23,0.46
expr:ACADSB,expression,0.001113668546390634,49,0.98
expr:ASPHD1,expression,0.001108410691226562,31,0.62
expr:INCA1,expression,0.0011068731546401978,5,0.1
meth:LRRN4CL,methylation,0.001106804675039123,17,0.34
expr:SERPINA12,expression,0.0011056176153942943,1,0.02
expr:APBA2,expression,0.0011048401693666452,19,0.38
expr:ZMYND10,expression,0.0011043338818126358,32,0.64
expr:NSG1,expression,0.00110425369348377,8,0.16
meth:C12orf77,methylation,0.0011034129684875634,44,0.88
expr:MALRD1,expression,0.0011031375033780932,4,0.08
meth:TM4SF19,methylation,0.001102966771993254,21,0.42
meth:LUZP1,methylation,0.0011022799834609033,25,0.5
expr:PLEKHA6,expression,0.0011013571163449361,49,0.98
expr:MYOG,expression,0.0011012591421604156,15,0.3
expr:STARD5,expression,0.0011009393659021174,21,0.42
meth:HCK,methylation,0.0011004049512040284,9,0.18
expr:ZNF577,expression,0.0010998008718238548,47,0.94
meth:PRAP1,methylation,0.001098998705856502,33,0.66
expr:ARR3,expression,0.0010989076791979048,23,0.46
expr:KRTAP5-9,expression,0.0010984212858602405,28,0.56
expr:FAM174B,expression,0.0010980266379192472,1,0.02
expr:DOC2B,expression,0.0010966806585201994,48,0.96
meth:PCDHGA3,methylation,0.0010961906352479542,14,0.28
expr:RIPK3,expression,0.00109533768693876,46,0.92
meth:RIPK3,methylation,0.0010945176831088387,26,0.52
expr:OPN1SW,expression,0.001091938465833664,5,0.1
meth:GCKR,methylation,0.0010913698187442092,23,0.46
expr:SLC40A1,expression,0.0010910920854610372,49,0.98
meth:RAD51C,methylation,0.001088263961719349,32,0.64
meth:FBXL7,methylation,0.0010872104903683066,4,0.08
expr:DUSP6,expression,0.0010853983694687486,4,0.08
expr:CYP4A11,expression,0.0010849468791010704,22,0.44
meth:KISS1R,methylation,0.0010845914095019302,30,0.6
meth:BHLHE41,methylation,0.0010819566022190782,9,0.18
expr:EHHADH,expression,0.0010814580268093518,7,0.14
meth:PDILT,methylation,0.0010808178218254863,43,0.86
expr:ZNF705E,expression,0.0010805313009768724,15,0.3
expr:C20orf96,expression,0.0010804865641358236,26,0.52
expr:RASAL1,expression,0.0010798655760784943,12,0.24
expr:PATJ,expression,0.0010785702962075939,37,0.74
expr:TRARG1,expression,0.001077998150140047,5,0.1
expr:MYCL,expression,0.0010778331585849326,6,0.12
expr:FYB2,expression,0.0010735514745312301,19,0.38
expr:TMPRSS12,expression,0.0010734267998486757,4,0.08
expr:ZNF441,expression,0.0010731726446572471,17,0.34
meth:P2RY12,methylation,0.0010724921968565987,35,0.7
expr:SYT5,expression,0.0010724218251804511,9,0.18
expr:EIF4EBP1,expression,0.0010706585346032743,46,0.92
expr:UGCG,expression,0.001070147603560163,49,0.98
expr:UTS2B,expression,0.0010686745420874406,24,0.48
meth:MAB21L1,methylation,0.0010685321958994287,45,0.9
expr:STK39,expression,0.0010676439172433068,24,0.48
expr:ABCA8,expression,0.0010657904722393141,48,0.96
expr:DNAAF4,expression,0.0010657348237665637,42,0.84
meth:C14orf182,methylation,0.0010651138960383832,5,0.1
expr:UBE2S,expression,0.0010650286502722236,18,0.36
meth:PCDHA2,methylation,0.0010629228358580308,11,0.22
meth:CCNI2,methylation,0.001062542200088501,2,0.04
expr:LDHAL6B,expression,0.001062422408722341,2,0.04
meth:MIR130B,methylation,0.0010621125776586787,28,0.56
expr:TRMT9B,expression,0.001061569703252692,19,0.38
