feature,block,mean_abs_shap,folds_selected,selection_frequency
expr:STPG2,expression,0.0,0,0.0
expr:STPG3,expression,0.0,0,0.0
expr:STPG4,expression,0.0,17,0.34
expr:STRA6,expression,0.0,0,0.0
expr:STRA8,expression,0.0,3,0.06
expr:STAT5A,expression,0.0,2,0.04
expr:STK38L,expression,0.0,0,0.0
expr:STMN1,expression,0.0,0,0.0
expr:STMN2,expression,0.0,0,0.0
expr:STMN4,expression,0.0,0,0.0
expr:STOM,expression,0.0,0,0.0
expr:STON1,expression,0.0,0,0.0
expr:STON1-GTF2A1L,expression,0.0,0,0.0
expr:STEAP4,expression,0.0,0,0.0
expr:STH,expression,0.0,0,0.0
expr:STIL,expression,0.0,1,0.02
expr:STIMATE-MUSTN1,expression,0.0,0,0.0
expr:STK17B,expression,0.0,0,0.0
expr:STK26,expression,0.0,0,0.0
expr:STK33,expression,0.0,0,0.0
expr:STC1,expression,0.0,0,0.0
expr:STEAP1B,expression,0.0,0,0.0
expr:STEAP3,expression,0.0,0,0.0
expr:ST8SIA4,expression,0.0,0,0.0
expr:STAB1,expression,0.0,0,0.0
expr:STAC,expression,0.0,1,0.02
expr:STAG1,expression,0.0,5,0.1
expr:STAMBPL1,expression,0.0,0,0.0
expr:STAR,expression,0.0,0,0.0
expr:STARD10,expression,0.0,3,0.06
expr:ST3GAL6,expression,0.0,0,0.0
expr:ST6GAL1,expression,0.0,0,0.0
expr:ST6GAL2,expression,0.0,0,0.0
expr:STRIP2,expression,0.0,0,0.0
expr:ST6GALNAC3,expression,0.0,1,0.02
expr:ST6GALNAC5,expression,0.0,0,0.0
expr:ST8SIA1,expression,0.0,0,0.0
expr:ST8SIA2,expression,0.0,0,0.0
expr:SSTR1,expression,0.0,0,0.0
expr:SSTR2,expression,0.0,0,0.0
expr:SSTR3,expression,0.0,0,0.0
expr:SSUH2,expression,0.0,0,0.0
expr:SSX1,expression,0.0,0,0.0
expr:ST18,expression,0.0,0,0.0
expr:ST20,expression,0.0,0,0.0
expr:ST3GAL1,expression,0.0,0,0.0
expr:STRADA,expression,0.0,0,0.0
expr:STRC,expression,0.0,0,0.0
expr:ST6GALNAC1,expression,0.0,0,0.0
expr:SPATA17,expression,0.0,0,0.0
expr:SPATA18,expression,0.0,0,0.0
expr:SPACA3,expression,0.0,0,0.0
expr:SPACA4,expression,0.0,0,0.0
expr:SPACA6,expression,0.0,0,0.0
expr:SPAG1,expression,0.0,0,0.0
expr:SPAG16,expression,0.0,1,0.02
expr:SPAG17,expression,0.0,0,0.0
expr:SPAG4,expression,0.0,0,0.0
expr:SPAG5,expression,0.0,2,0.04
expr:GOLT1A,expression,0.0,0,0.0
expr:GP5,expression,0.0,0,0.0
expr:GP6,expression,0.0,0,0.0
expr:SPX,expression,0.0,0,0.0
expr:GPAT2,expression,0.0,0,0.0
expr:GPBAR1,expression,0.0,0,0.0
expr:SPDYE2,expression,0.0,0,0.0
expr:SPDYE21,expression,0.0,0,0.0
expr:GOLGA8K,expression,0.0,0,0.0
expr:GOLGA8M,expression,0.0,0,0.0
expr:GOLGA8N,expression,0.0,0,0.0
expr:GOLGA8O,expression,0.0,0,0.0
expr:GOLGA8Q,expression,0.0,0,0.0
expr:GOLGA8R,expression,0.0,2,0.04
expr:GOLGA8S,expression,0.0,0,0.0
expr:GOLM1,expression,0.0,0,0.0
expr:GOLGA6L4,expression,0.0,0,0.0
expr:GPAM,expression,0.0,4,0.08
expr:SOD3,expression,0.0,0,0.0
expr:SOGA3,expression,0.0,6,0.12
expr:SOHLH1,expression,0.0,0,0.0
expr:SORBS1,expression,0.0,6,0.12
expr:SORBS2,expression,0.0,0,0.0
expr:SORCS1,expression,0.0,0,0.0
expr:SORCS2,expression,0.0,0,0.0
expr:SPATA6,expression,0.0,0,0.0
expr:SPATA6L,expression,0.0,0,0.0
expr:SPATA9,expression,0.0,0,0.0
expr:SPATC1,expression,0.0,0,0.0
expr:SPATC1L,expression,0.0,0,0.0
expr:SPC24,expression,0.0,0,0.0
expr:SPATA12,expression,0.0,3,0.06
expr:SPDEF,expression,0.0,1,0.02
expr:SPATA20,expression,0.0,0,0.0
expr:SPATA21,expression,0.0,0,0.0
expr:SPATA22,expression,0.0,0,0.0
expr:SPATA25,expression,0.0,0,0.0
expr:SPATA3,expression,0.0,0,0.0
expr:SPATA45,expression,0.0,0,0.0
expr:SPATA46,expression,0.0,0,0.0
expr:SPAG6,expression,0.0,0,0.0
expr:SPAG8,expression,0.0,0,0.0
expr:SPANXC,expression,0.0,0,0.0
expr:SPARC,expression,0.0,0,0.0
expr:SPART,expression,0.0,0,0.0
expr:SPC25,expression,0.0,0,0.0
expr:SPG11,expression,0.0,0,0.0
expr:SPHK1,expression,0.0,0,0.0
expr:SPHKAP,expression,0.0,1,0.02
expr:SPI1,expression,0.0,0,0.0
expr:SPIC,expression,0.0,0,0.0
expr:SPIN2A,expression,0.0,0,0.0
expr:SPIN4,expression,0.0,0,0.0
expr:SPINK13,expression,0.0,1,0.02
expr:SPDYE3,expression,0.0,0,0.0
expr:SPDYE5,expression,0.0,0,0.0
expr:SPDYE6,expression,0.0,0,0.0
expr:SPECC1,expression,0.0,0,0.0
expr:SPEF1,expression,0.0,2,0.04
expr:GOLGA6L7,expression,0.0,0,0.0
expr:SPEGNB,expression,0.0,0,0.0
expr:SPESP1,expression,0.0,0,0.0
expr:SRGAP1,expression,0.0,1,0.02
expr:SRGAP2B,expression,0.0,0,0.0
expr:SRGAP3,expression,0.0,0,0.0
expr:SRMS,expression,0.0,0,0.0
expr:SRPX,expression,0.0,0,0.0
expr:SRPX2,expression,0.0,0,0.0
expr:SRSF12,expression,0.0,0,0.0
expr:SPTA1,expression,0.0,0,0.0
expr:SPTB,expression,0.0,0,0.0
expr:SPTBN5,expression,0.0,0,0.0
expr:SPTLC3,expression,0.0,0,0.0
expr:SPEF2,expression,0.0,0,0.0
expr:GOLGA6L9,expression,0.0,0,0.0
expr:GOLGA7,expression,0.0,0,0.0
expr:GOLGA7B,expression,0.0,0,0.0
expr:GOLGA8A,expression,0.0,0,0.0
expr:GOLGA8B,expression,0.0,0,0.0
expr:GOLGA8H,expression,0.0,0,0.0
expr:SPDYA,expression,0.0,0,0.0
expr:SPDYE1,expression,0.0,0,0.0
expr:SPDYE16,expression,0.0,0,0.0
expr:GNPNAT1,expression,0.0,0,0.0
expr:GNRH1,expression,0.0,0,0.0
expr:GNRH2,expression,0.0,3,0.06
expr:GNRHR,expression,0.0,0,0.0
expr:SPIRE2,expression,0.0,0,0.0
expr:SPNS1,expression,0.0,0,0.0
expr:SPNS2,expression,0.0,0,0.0
expr:SPNS3,expression,0.0,2,0.04
expr:SPOCD1,expression,0.0,0,0.0
expr:SPOCK1,expression,0.0,0,0.0
expr:SPOCK3,expression,0.0,3,0.06
expr:SPON1,expression,0.0,0,0.0
expr:SPINK14,expression,0.0,0,0.0
expr:SPINK2,expression,0.0,0,0.0
expr:SPINK5,expression,0.0,0,0.0
expr:SPINK6,expression,0.0,0,0.0
expr:SPINK7,expression,0.0,0,0.0
expr:SPINK8,expression,0.0,1,0.02
expr:SPIRE1,expression,0.0,0,0.0
expr:GOLGA6L10,expression,0.0,0,0.0
expr:GUCY1A1,expression,0.0,0,0.0
expr:GUCY1A2,expression,0.0,1,0.02
expr:SEMA5A,expression,0.0,0,0.0
expr:SEMA6A,expression,0.0,0,0.0
expr:SEMA6B,expression,0.0,0,0.0
expr:SEMA6C,expression,0.0,0,0.0
expr:SEMA6D,expression,0.0,0,0.0
expr:SEMA7A,expression,0.0,0,0.0
expr:SENP3-EIF4A1,expression,0.0,2,0.04
expr:SEPTIN1,expression,0.0,23,0.46
expr:SERTAD4,expression,0.0,1,0.02
expr:SERTM1,expression,0.0,0,0.0
expr:SERTM2,expression,0.0,0,0.0
expr:SLC35D3,expression,0.0,0,0.0
expr:SESTD1,expression,0.0,0,0.0
expr:SETD7,expression,0.0,0,0.0
expr:SETSIP,expression,0.0,1,0.02
expr:SEZ6L,expression,0.0,0,0.0
expr:SERPINB5,expression,0.0,0,0.0
expr:SERPINC1,expression,0.0,0,0.0
expr:SERPIND1,expression,0.0,0,0.0
expr:SERPINE1,expression,0.0,0,0.0
expr:SERPINE2,expression,0.0,0,0.0
expr:SERPINE3,expression,0.0,0,0.0
expr:SERPINF2,expression,0.0,0,0.0
expr:SERPINI1,expression,0.0,0,0.0
expr:SERPINA12,expression,0.0,0,0.0
expr:SESN3,expression,0.0,0,0.0
expr:SCT,expression,0.0,1,0.02
expr:SCTR,expression,0.0,0,0.0
expr:SDC1,expression,0.0,4,0.08
expr:SDC2,expression,0.0,0,0.0
expr:SDHAF3,expression,0.0,0,0.0
expr:SDK1,expression,0.0,0,0.0
expr:GZMH,expression,0.0,3,0.06
expr:GZMM,expression,0.0,14,0.28
expr:H1-1,expression,0.0,0,0.0
expr:H1-2,expression,0.0,0,0.0
expr:H1-3,expression,0.0,0,0.0
expr:H1-4,expression,0.0,0,0.0
expr:SEPTIN12,expression,0.0,0,0.0
expr:GUCA1B,expression,0.0,0,0.0
expr:GUCY1B1,expression,0.0,0,0.0
expr:GUCY2C,expression,0.0,0,0.0
expr:GULP1,expression,0.0,0,0.0
expr:GXYLT2,expression,0.0,0,0.0
expr:GYG2,expression,0.0,0,0.0
expr:GYPC,expression,0.0,0,0.0
expr:GZMA,expression,0.0,18,0.36
expr:GZMB,expression,0.0,5,0.1
expr:GSTP1,expression,0.0,1,0.02
expr:GTF2H2,expression,0.0,0,0.0
expr:GTF2H4,expression,0.0,0,0.0
expr:GTF2I,expression,0.0,0,0.0
expr:GTSF1,expression,0.0,0,0.0
expr:SEPTIN3,expression,0.0,0,0.0
expr:SH2D2A,expression,0.0,0,0.0
expr:SFTPA2,expression,0.0,0,0.0
expr:SFTPB,expression,0.0,5,0.1
expr:SFTPC,expression,0.0,0,0.0
expr:SFTPD,expression,0.0,1,0.02
expr:SGCA,expression,0.0,0,0.0
expr:SGCD,expression,0.0,0,0.0
expr:SGCE,expression,0.0,0,0.0
expr:SGIP1,expression,0.0,0,0.0
expr:SFMBT2,expression,0.0,1,0.02
expr:SFRP1,expression,0.0,0,0.0
expr:SFRP2,expression,0.0,0,0.0
expr:SFRP4,expression,0.0,0,0.0
expr:SERPINA4,expression,0.0,1,0.02
expr:SFT2D2,expression,0.0,1,0.02
expr:SFTA2,expression,0.0,0,0.0
expr:SFTPA1,expression,0.0,1,0.02
expr:GSTA3,expression,0.0,0,0.0
expr:GSTA4,expression,0.0,0,0.0
expr:GSTA5,expression,0.0,2,0.04
expr:GSTCD,expression,0.0,0,0.0
expr:SH3GL3,expression,0.0,29,0.58
expr:SH3PXD2A,expression,0.0,0,0.0
expr:SH3PXD2B,expression,0.0,0,0.0
expr:SH3RF1,expression,0.0,0,0.0
expr:GSDMC,expression,0.0,0,0.0
expr:GSDMD,expression,0.0,3,0.06
expr:SFRP5,expression,0.0,0,0.0
expr:SERPINA9,expression,0.0,0,0.0
expr:SERPINB10,expression,0.0,1,0.02
expr:SERPINB12,expression,0.0,6,0.12
expr:SERPINB13,expression,0.0,0,0.0
expr:SERPINB4,expression,0.0,6,0.12
expr:SEPTIN5,expression,0.0,0,0.0
expr:SERF1A,expression,0.0,0,0.0
expr:SERHL2,expression,0.0,0,0.0
expr:SERINC2,expression,0.0,0,0.0
expr:SERINC5,expression,0.0,0,0.0
expr:SERP2,expression,0.0,0,0.0
expr:SERPINA10,expression,0.0,1,0.02
expr:SERPINA11,expression,0.0,7,0.14
expr:SGSM3,expression,0.0,2,0.04
expr:SH2D4B,expression,0.0,0,0.0
expr:SH2D5,expression,0.0,2,0.04
expr:SH2D6,expression,0.0,0,0.0
expr:SH3BGRL,expression,0.0,0,0.0
expr:SH3BGRL2,expression,0.0,2,0.04
expr:SH3BP1,expression,0.0,0,0.0
expr:SH3BP4,expression,0.0,0,0.0
expr:SGK1,expression,0.0,4,0.08
expr:SGK2,expression,0.0,3,0.06
expr:SGMS2,expression,0.0,0,0.0
expr:SGO1,expression,0.0,0,0.0
expr:SGO2,expression,0.0,1,0.02
expr:SGSM1,expression,0.0,0,0.0
expr:SH2D4A,expression,0.0,0,0.0
expr:SCN4B,expression,0.0,0,0.0
expr:SCN5A,expression,0.0,0,0.0
expr:SCN8A,expression,0.0,0,0.0
expr:SCN9A,expression,0.0,0,0.0
expr:SCGB2A2,expression,0.0,0,0.0
expr:SCGN,expression,0.0,0,0.0
expr:SCHIP1,expression,0.0,0,0.0
expr:SCIN,expression,0.0,0,0.0
expr:SCML2,expression,0.0,0,0.0
expr:SCN11A,expression,0.0,2,0.04
expr:SCN1A,expression,0.0,0,0.0
expr:SC5D,expression,0.0,1,0.02
expr:SCAMP5,expression,0.0,0,0.0
expr:SCRG1,expression,0.0,0,0.0
expr:SCCPDH,expression,0.0,3,0.06
expr:SCD5,expression,0.0,1,0.02
expr:SCGB1A1,expression,0.0,0,0.0
expr:SCGB1D2,expression,0.0,0,0.0
expr:SCGB2A1,expression,0.0,0,0.0
expr:SATB2,expression,0.0,1,0.02
expr:SATL1,expression,0.0,0,0.0
expr:SAXO1,expression,0.0,0,0.0
expr:SAXO2,expression,0.0,0,0.0
expr:SBF2,expression,0.0,0,0.0
expr:SBK1,expression,0.0,0,0.0
expr:SBK3,expression,0.0,0,0.0
expr:SBSPON,expression,0.0,0,0.0
expr:SCARA3,expression,0.0,0,0.0
expr:SASH3,expression,0.0,4,0.08
expr:SATB1,expression,0.0,0,0.0
expr:SAGE1,expression,0.0,0,0.0
expr:SALL1,expression,0.0,0,0.0
expr:SALL3,expression,0.0,0,0.0
expr:SALL4,expression,0.0,0,0.0
expr:SAMD15,expression,0.0,0,0.0
expr:SAMD3,expression,0.0,31,0.62
expr:SAMD4A,expression,0.0,0,0.0
expr:SAMD5,expression,0.0,2,0.04
expr:S1PR3,expression,0.0,3,0.06
expr:S1PR4,expression,0.0,2,0.04
expr:S1PR5,expression,0.0,0,0.0
expr:SCN3B,expression,0.0,0,0.0
expr:SAA2,expression,0.0,0,0.0
expr:SAA4,expression,0.0,0,0.0
expr:SACS,expression,0.0,0,0.0
expr:H4C15,expression,0.0,0,0.0
expr:H4C3,expression,0.0,0,0.0
expr:H4C6,expression,0.0,0,0.0
expr:S100B,expression,0.0,1,0.02
expr:S100G,expression,0.0,0,0.0
expr:S100P,expression,0.0,0,0.0
expr:S100Z,expression,0.0,1,0.02
expr:SCN1B,expression,0.0,0,0.0
expr:SCN2A,expression,0.0,0,0.0
expr:SCN2B,expression,0.0,3,0.06
expr:SAA1,expression,0.0,0,0.0
expr:H2AC14,expression,0.0,0,0.0
expr:H2AC16,expression,0.0,0,0.0
expr:SELENBP1,expression,0.0,0,0.0
expr:SELENOM,expression,0.0,0,0.0
expr:SELENOV,expression,0.0,0,0.0
expr:SELPLG,expression,0.0,4,0.08
expr:SEMA3A,expression,0.0,1,0.02
expr:SEMA3B,expression,0.0,10,0.2
expr:SEMA3F,expression,0.0,0,0.0
expr:SEMA4G,expression,0.0,0,0.0
expr:SEC14L5,expression,0.0,0,0.0
expr:SEC14L6,expression,0.0,0,0.0
expr:SEC24C,expression,0.0,1,0.02
expr:H2BC18,expression,0.0,0,0.0
expr:SEC31B,expression,0.0,0,0.0
expr:SECTM1,expression,0.0,0,0.0
expr:SEL1L2,expression,0.0,0,0.0
expr:SEL1L3,expression,0.0,1,0.02
expr:SDR16C5,expression,0.0,0,0.0
expr:SDR42E1,expression,0.0,0,0.0
expr:SDR42E2,expression,0.0,1,0.02
expr:SDR9C7,expression,0.0,0,0.0
expr:SDS,expression,0.0,0,0.0
expr:SEC14L2,expression,0.0,0,0.0
expr:SEC14L3,expression,0.0,0,0.0
expr:SEC14L4,expression,0.0,0,0.0
expr:SCPEP1,expression,0.0,0,0.0
expr:SEC24D,expression,0.0,0,0.0
expr:H2BC21,expression,0.0,0,0.0
expr:H2BC3,expression,0.0,0,0.0
expr:H2BC4,expression,0.0,0,0.0
expr:H2BC5,expression,0.0,0,0.0
expr:SCNN1D,expression,0.0,0,0.0
expr:SCNN1G,expression,0.0,0,0.0
expr:SCO2,expression,0.0,0,0.0
expr:H2AJ,expression,0.0,0,0.0
expr:H2AP,expression,0.0,0,0.0
expr:H2BC10,expression,0.0,0,0.0
expr:H2BC12,expression,0.0,0,0.0
expr:H2BC13,expression,0.0,0,0.0
expr:H2BC14,expression,0.0,1,0.02
expr:H2AC13,expression,0.0,0,0.0
expr:H2BC17,expression,0.0,0,0.0
expr:H2AC17,expression,0.0,0,0.0
expr:H2AC18,expression,0.0,0,0.0
expr:H2AC19,expression,0.0,0,0.0
expr:H2AC20,expression,0.0,0,0.0
expr:H2AC4,expression,0.0,0,0.0
expr:H2AC6,expression,0.0,0,0.0
expr:H2AC7,expression,0.0,0,0.0
expr:H2AC8,expression,0.0,0,0.0
expr:SCNN1A,expression,0.0,0,0.0
expr:SCNN1B,expression,0.0,0,0.0
expr:H1-6,expression,0.0,0,0.0
expr:H1-7,expression,0.0,0,0.0
expr:H2AC12,expression,0.0,1,0.02
expr:H2BC15,expression,0.0,0,0.0
expr:SLC16A9,expression,0.0,0,0.0
expr:SLC17A4,expression,0.0,7,0.14
expr:SLC17A7,expression,0.0,1,0.02
expr:GPRIN2,expression,0.0,0,0.0
expr:GPRIN3,expression,0.0,0,0.0
expr:GPS2,expression,0.0,0,0.0
expr:GPT,expression,0.0,0,0.0
expr:GPT2,expression,0.0,0,0.0
expr:GPX2,expression,0.0,0,0.0
expr:GPX3,expression,0.0,0,0.0
expr:GPX7,expression,0.0,0,0.0
expr:GPR84,expression,0.0,0,0.0
expr:GPR85,expression,0.0,1,0.02
expr:GSG1,expression,0.0,0,0.0
expr:GPR88,expression,0.0,8,0.16
expr:GPRASP1,expression,0.0,10,0.2
expr:GPRC5A,expression,0.0,0,0.0
expr:GPRC5B,expression,0.0,0,0.0
expr:GPRC5C,expression,0.0,0,0.0
expr:SLC24A3,expression,0.0,0,0.0
expr:SLC24A4,expression,0.0,2,0.04
expr:GPR62,expression,0.0,0,0.0
expr:GPR63,expression,0.0,0,0.0
expr:GPR68,expression,0.0,1,0.02
expr:GPR75,expression,0.0,0,0.0
expr:GPR82,expression,0.0,0,0.0
expr:GPR83,expression,0.0,0,0.0
expr:GPR87,expression,0.0,4,0.08
expr:SLC22A16,expression,0.0,0,0.0
expr:SLC22A17,expression,0.0,0,0.0
expr:SLC22A18,expression,0.0,0,0.0
expr:SLC22A18AS,expression,0.0,0,0.0
expr:SLC22A2,expression,0.0,0,0.0
expr:SLC22A23,expression,0.0,0,0.0
expr:SLC22A24,expression,0.0,0,0.0
expr:SLC22A25,expression,0.0,5,0.1
expr:SLC1A3,expression,0.0,0,0.0
expr:SLC1A7,expression,0.0,0,0.0
expr:SLC22A1,expression,0.0,0,0.0
expr:SLC22A10,expression,0.0,3,0.06
expr:SLC22A12,expression,0.0,0,0.0
expr:SLC16A8,expression,0.0,0,0.0
expr:SLC22A14,expression,0.0,3,0.06
expr:SLC22A15,expression,0.0,0,0.0
expr:SLC17A8,expression,0.0,0,0.0
expr:SLC17A9,expression,0.0,0,0.0
expr:SLC18A1,expression,0.0,0,0.0
expr:SLC18A3,expression,0.0,13,0.26
expr:SLC18B1,expression,0.0,0,0.0
expr:SLC19A3,expression,0.0,1,0.02
expr:SLC1A1,expression,0.0,0,0.0
expr:SLC1A2,expression,0.0,0,0.0
expr:SLC16A14,expression,0.0,0,0.0
expr:SLC16A4,expression,0.0,0,0.0
expr:SLC16A7,expression,0.0,4,0.08
expr:SLC22A13,expression,0.0,0,0.0
expr:SLC26A8,expression,0.0,0,0.0
expr:GPX8,expression,0.0,0,0.0
expr:GRAMD1B,expression,0.0,1,0.02
expr:SLC24A5,expression,0.0,7,0.14
expr:SLC25A10,expression,0.0,0,0.0
expr:SLC25A18,expression,0.0,0,0.0
expr:SLC25A2,expression,0.0,0,0.0
expr:SLC25A27,expression,0.0,0,0.0
expr:SLC25A29,expression,0.0,0,0.0
expr:SLC38A3,expression,0.0,5,0.1
expr:SLC38A4,expression,0.0,4,0.08
expr:SLC38A5,expression,0.0,0,0.0
expr:SLC38A8,expression,0.0,0,0.0
expr:SLC22A3,expression,0.0,0,0.0
expr:SLC39A12,expression,0.0,0,0.0
expr:SLC39A2,expression,0.0,0,0.0
expr:SLC39A4,expression,0.0,0,0.0
expr:SLC35G2,expression,0.0,0,0.0
expr:SLC35G5,expression,0.0,0,0.0
expr:SLC35G6,expression,0.0,0,0.0
expr:SLC36A2,expression,0.0,1,0.02
expr:SLC36A4,expression,0.0,0,0.0
expr:SLC37A2,expression,0.0,0,0.0
expr:SLC38A1,expression,0.0,0,0.0
expr:SLC38A11,expression,0.0,3,0.06
expr:SLC34A2,expression,0.0,0,0.0
expr:SLC34A3,expression,0.0,0,0.0
expr:SLC39A11,expression,0.0,0,0.0
expr:SLC22A31,expression,0.0,0,0.0
expr:SLC22A4,expression,0.0,0,0.0
expr:SLC22A5,expression,0.0,0,0.0
expr:SLC22A7,expression,0.0,0,0.0
expr:SLC23A3,expression,0.0,0,0.0
expr:SLC24A1,expression,0.0,2,0.04
expr:SLC2A1,expression,0.0,2,0.04
expr:SLC2A10,expression,0.0,0,0.0
expr:SLC2A12,expression,0.0,0,0.0
expr:SLC2A13,expression,0.0,0,0.0
expr:SLC2A14,expression,0.0,0,0.0
expr:SLC2A3,expression,0.0,1,0.02
expr:SLC2A4,expression,0.0,1,0.02
expr:SLC26A7,expression,0.0,0,0.0
expr:SLC26A9,expression,0.0,2,0.04
expr:SLC27A2,expression,0.0,0,0.0
expr:SLC27A5,expression,0.0,3,0.06
expr:SLC28A1,expression,0.0,0,0.0
expr:SLC28A2,expression,0.0,0,0.0
expr:SLC28A3,expression,0.0,0,0.0
expr:SLC29A2,expression,0.0,0,0.0
expr:SLC29A4,expression,0.0,2,0.04
expr:SLC25A34,expression,0.0,0,0.0
expr:SLC25A37,expression,0.0,1,0.02
expr:SLC25A47,expression,0.0,4,0.08
expr:SLC25A52,expression,0.0,5,0.1
expr:SLC26A2,expression,0.0,1,0.02
expr:SLC26A4,expression,0.0,0,0.0
expr:SLC2A5,expression,0.0,0,0.0
expr:SIGLEC5,expression,0.0,0,0.0
expr:SHOC1,expression,0.0,0,0.0
expr:SHOX,expression,0.0,0,0.0
expr:SHOX2,expression,0.0,0,0.0
expr:SHPRH,expression,0.0,0,0.0
expr:SHROOM1,expression,0.0,0,0.0
expr:SHROOM2,expression,0.0,0,0.0
expr:SIAE,expression,0.0,0,0.0
expr:SIAH3,expression,0.0,0,0.0
expr:SHISA2,expression,0.0,0,0.0
expr:SHISA3,expression,0.0,2,0.04
expr:SHISA4,expression,0.0,0,0.0
expr:SHISA6,expression,0.0,0,0.0
expr:GREM1,expression,0.0,0,0.0
expr:SHISA8,expression,0.0,0,0.0
expr:SHISA9,expression,0.0,1,0.02
expr:SHISAL1,expression,0.0,1,0.02
expr:SH3RF3,expression,0.0,0,0.0
expr:SH3TC2,expression,0.0,1,0.02
expr:SHANK1,expression,0.0,0,0.0
expr:SHANK2,expression,0.0,0,0.0
expr:SHC2,expression,0.0,0,0.0
expr:SHC4,expression,0.0,1,0.02
expr:SHCBP1L,expression,0.0,0,0.0
expr:SHE,expression,0.0,1,0.02
expr:SLAMF8,expression,0.0,1,0.02
expr:SLAMF9,expression,0.0,0,0.0
expr:SHISA7,expression,0.0,0,0.0
expr:GSG1L,expression,0.0,0,0.0
expr:GSPT2,expression,0.0,0,0.0
expr:GSR,expression,0.0,0,0.0
expr:GSTA1,expression,0.0,0,0.0
expr:GSTA2,expression,0.0,5,0.1
expr:GRM6,expression,0.0,0,0.0
expr:GRM7,expression,0.0,0,0.0
expr:GRP,expression,0.0,0,0.0
expr:GRXCR2,expression,0.0,0,0.0
expr:GSC,expression,0.0,0,0.0
expr:GSC2,expression,0.0,0,0.0
expr:GSDMA,expression,0.0,0,0.0
expr:GSDMB,expression,0.0,0,0.0
expr:SIGLEC15,expression,0.0,1,0.02
expr:SH3GL2,expression,0.0,0,0.0
expr:GRK7,expression,0.0,0,0.0
expr:GRM1,expression,0.0,0,0.0
expr:GRM2,expression,0.0,0,0.0
expr:GRM3,expression,0.0,0,0.0
expr:GRM4,expression,0.0,0,0.0
expr:GRM5,expression,0.0,0,0.0
expr:SIGIRR,expression,0.0,0,0.0
expr:SIGLEC1,expression,0.0,0,0.0
expr:SIGLEC10,expression,0.0,2,0.04
expr:SIGLEC11,expression,0.0,0,0.0
expr:SIGLEC12,expression,0.0,0,0.0
expr:SIGLEC14,expression,0.0,0,0.0
expr:SH3D21,expression,0.0,2,0.04
expr:SLC14A2,expression,0.0,0,0.0
expr:SLC15A1,expression,0.0,0,0.0
expr:SLC15A5,expression,0.0,0,0.0
expr:SLC16A10,expression,0.0,0,0.0
expr:GRID2IP,expression,0.0,1,0.02
expr:GRIK3,expression,0.0,0,0.0
expr:GRIK4,expression,0.0,0,0.0
expr:GRIN1,expression,0.0,0,0.0
expr:GRIN2A,expression,0.0,0,0.0
expr:GRIN2B,expression,0.0,0,0.0
expr:GRIN2C,expression,0.0,0,0.0
expr:GRIN2D,expression,0.0,1,0.02
expr:GREM2,expression,0.0,0,0.0
expr:SLC10A1,expression,0.0,0,0.0
expr:GRHL3,expression,0.0,0,0.0
expr:GRIA1,expression,0.0,0,0.0
expr:GRIA2,expression,0.0,0,0.0
expr:GRIA4,expression,0.0,0,0.0
expr:GRID1,expression,0.0,0,0.0
expr:GRID2,expression,0.0,0,0.0
expr:SLC13A2,expression,0.0,0,0.0
expr:SLC13A3,expression,0.0,0,0.0
expr:SLC13A4,expression,0.0,1,0.02
expr:GRAMD2A,expression,0.0,0,0.0
expr:GRAP,expression,0.0,0,0.0
expr:GRB14,expression,0.0,0,0.0
expr:GRB7,expression,0.0,0,0.0
expr:GRHL1,expression,0.0,1,0.02
expr:SLC10A6,expression,0.0,1,0.02
expr:SLC12A1,expression,0.0,0,0.0
expr:SLC12A2,expression,0.0,0,0.0
expr:SLC12A5,expression,0.0,0,0.0
expr:SIX3,expression,0.0,0,0.0
expr:SIX4,expression,0.0,0,0.0
expr:SIX6,expression,0.0,0,0.0
expr:SKA3,expression,0.0,0,0.0
expr:SKOR1,expression,0.0,0,0.0
expr:SLAMF6,expression,0.0,33,0.66
expr:SIPA1L2,expression,0.0,0,0.0
expr:SIRPA,expression,0.0,0,0.0
expr:SIRPB1,expression,0.0,0,0.0
expr:SLC13A5,expression,0.0,0,0.0
expr:SIRPD,expression,0.0,0,0.0
expr:SIT1,expression,0.0,1,0.02
expr:SIX1,expression,0.0,0,0.0
expr:SIGLEC7,expression,0.0,0,0.0
expr:SIGLEC9,expression,0.0,0,0.0
expr:SIK1,expression,0.0,0,0.0
expr:SIK1B,expression,0.0,0,0.0
expr:SIM1,expression,0.0,0,0.0
expr:SIM2,expression,0.0,0,0.0
expr:SIMC1,expression,0.0,0,0.0
expr:SINHCAF,expression,0.0,0,0.0
expr:GRIN3A,expression,0.0,0,0.0
expr:GRIN3B,expression,0.0,0,0.0
expr:GRIP2,expression,0.0,0,0.0
expr:SIRPB2,expression,0.0,0,0.0
expr:KCNJ18,expression,0.0,0,0.0
expr:KCNJ3,expression,0.0,0,0.0
expr:MCTP2,expression,0.0,0,0.0
expr:MDGA1,expression,0.0,0,0.0
expr:MDGA2,expression,0.0,0,0.0
expr:MDH1B,expression,0.0,0,0.0
expr:KCNH5,expression,0.0,10,0.2
expr:KCNH6,expression,0.0,0,0.0
expr:KCNH7,expression,0.0,0,0.0
expr:KCNH8,expression,0.0,2,0.04
expr:MCHR2,expression,0.0,0,0.0
expr:MCIDAS,expression,0.0,0,0.0
expr:MCM10,expression,0.0,0,0.0
